danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,audio_features,5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu,184013,4
0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,audio_features,2i2gDpKKWjvnRTOZRhaPh2,spotify:track:2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/tracks/2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/audio-analysis/2i2gDpKKWjvnRTOZRhaPh2,187558,4
0.699,0.541,0,-4.943,1,0.0826,0.0628,0.0,0.0916,0.365,98.395,audio_features,6TBzRwnX2oYd8aOrOuyK1p,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/tracks/6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/audio-analysis/6TBzRwnX2oYd8aOrOuyK1p,224921,4
0.585,0.86,6,-5.274,1,0.116,0.0566,0.000142,0.18,0.607,146.441,audio_features,06tNJ27nVxbDwhiQMChWyr,spotify:track:06tNJ27nVxbDwhiQMChWyr,https://api.spotify.com/v1/tracks/06tNJ27nVxbDwhiQMChWyr,https://api.spotify.com/v1/audio-analysis/06tNJ27nVxbDwhiQMChWyr,102557,4
0.726,0.738,0,-4.788,1,0.355,0.0791,0.0,0.0297,0.896,121.953,audio_features,4YQImHflXSiIMXntcwPkx8,spotify:track:4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/tracks/4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/audio-analysis/4YQImHflXSiIMXntcwPkx8,175099,4
0.684,0.541,5,-8.04,0,0.0483,0.0347,0.0,0.138,0.214,158.046,audio_features,17IBDpAl3J39swaoPlfGpp,spotify:track:17IBDpAl3J39swaoPlfGpp,https://api.spotify.com/v1/tracks/17IBDpAl3J39swaoPlfGpp,https://api.spotify.com/v1/audio-analysis/17IBDpAl3J39swaoPlfGpp,170415,4
0.554,0.854,2,-4.338,1,0.0561,0.00394,1.78e-06,0.0798,0.594,123.926,audio_features,6W9l02gRsXVxzIuQC1oc1X,spotify:track:6W9l02gRsXVxzIuQC1oc1X,https://api.spotify.com/v1/tracks/6W9l02gRsXVxzIuQC1oc1X,https://api.spotify.com/v1/audio-analysis/6W9l02gRsXVxzIuQC1oc1X,199422,4
0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251,audio_features,0EqczV3o6fwksegAavIHpX,spotify:track:0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/tracks/0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/audio-analysis/0EqczV3o6fwksegAavIHpX,116104,4
0.327,0.452,9,-9.726,1,0.0277,0.344,0.00332,0.11,0.202,132.427,audio_features,4qG7hWhljsqqENL5PaLA2z,spotify:track:4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/tracks/4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/audio-analysis/4qG7hWhljsqqENL5PaLA2z,278126,4
0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,6UoKX6uLJwhsnyTp5k5StP,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4
0.862,0.621,2,-7.423,1,0.283,0.379,0.0,0.415,0.239,124.081,audio_features,6ulEymrJ2Azx1uo3YHSE5w,spotify:track:6ulEymrJ2Azx1uo3YHSE5w,https://api.spotify.com/v1/tracks/6ulEymrJ2Azx1uo3YHSE5w,https://api.spotify.com/v1/audio-analysis/6ulEymrJ2Azx1uo3YHSE5w,170268,4
0.822,0.487,1,-5.815,1,0.223,0.385,6.55e-05,0.115,0.193,134.046,audio_features,3TYOH7ta0101NYssoH5GlU,spotify:track:3TYOH7ta0101NYssoH5GlU,https://api.spotify.com/v1/tracks/3TYOH7ta0101NYssoH5GlU,https://api.spotify.com/v1/audio-analysis/3TYOH7ta0101NYssoH5GlU,202635,4
0.646,0.605,0,-7.59,1,0.188,0.0636,0.0,0.253,0.309,90.156,audio_features,0Mrnt1YqVuW2bqmwu4VxDt,spotify:track:0Mrnt1YqVuW2bqmwu4VxDt,https://api.spotify.com/v1/tracks/0Mrnt1YqVuW2bqmwu4VxDt,https://api.spotify.com/v1/audio-analysis/0Mrnt1YqVuW2bqmwu4VxDt,141213,3
0.522,0.223,1,-9.561,0,0.0345,0.753,0.0,0.165,0.439,97.045,audio_features,4dtIxANFBU6CfhI9c2hf2g,spotify:track:4dtIxANFBU6CfhI9c2hf2g,https://api.spotify.com/v1/tracks/4dtIxANFBU6CfhI9c2hf2g,https://api.spotify.com/v1/audio-analysis/4dtIxANFBU6CfhI9c2hf2g,194440,4
0.736,0.8,7,-5.38,0,0.0525,0.179,0.0,0.0498,0.961,140.253,audio_features,3kf0WdFOalKWBkCCLJo4mA,spotify:track:3kf0WdFOalKWBkCCLJo4mA,https://api.spotify.com/v1/tracks/3kf0WdFOalKWBkCCLJo4mA,https://api.spotify.com/v1/audio-analysis/3kf0WdFOalKWBkCCLJo4mA,112087,3
0.57,0.295,8,-13.693,0,0.0445,0.837,0.0,0.167,0.231,84.139,audio_features,3IHt4j5uAEl7iBu8Utn985,spotify:track:3IHt4j5uAEl7iBu8Utn985,https://api.spotify.com/v1/tracks/3IHt4j5uAEl7iBu8Utn985,https://api.spotify.com/v1/audio-analysis/3IHt4j5uAEl7iBu8Utn985,209991,3
0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,6fNCrsrdIcgVd2aZZ0nnz4,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3
0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,audio_features,56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,230480,4
0.735,0.778,11,-3.23,1,0.0487,0.00105,0.025,0.0923,0.278,126.091,audio_features,4D1k6x4MXTaSnljSvAXhaf,spotify:track:4D1k6x4MXTaSnljSvAXhaf,https://api.spotify.com/v1/tracks/4D1k6x4MXTaSnljSvAXhaf,https://api.spotify.com/v1/audio-analysis/4D1k6x4MXTaSnljSvAXhaf,127742,4
0.67,0.555,1,-9.12,0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,audio_features,4M68xjcc42oxyphhzpOWXS,spotify:track:4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/tracks/4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/audio-analysis/4M68xjcc42oxyphhzpOWXS,146808,4
0.736,0.645,1,-5.195,1,0.0807,0.0724,0.00086,0.136,0.201,132.024,audio_features,4367dXCt02KMgELPisJ2D4,spotify:track:4367dXCt02KMgELPisJ2D4,https://api.spotify.com/v1/tracks/4367dXCt02KMgELPisJ2D4,https://api.spotify.com/v1/audio-analysis/4367dXCt02KMgELPisJ2D4,188870,3
0.743,0.671,11,-6.304,1,0.0382,0.0706,0.0,0.294,0.627,127.923,audio_features,0p1hBWPaSxUDTSa32PyhnU,spotify:track:0p1hBWPaSxUDTSa32PyhnU,https://api.spotify.com/v1/tracks/0p1hBWPaSxUDTSa32PyhnU,https://api.spotify.com/v1/audio-analysis/0p1hBWPaSxUDTSa32PyhnU,243962,4
0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011,audio_features,39L3LdlHS3gqB62HPWaJRg,spotify:track:39L3LdlHS3gqB62HPWaJRg,https://api.spotify.com/v1/tracks/39L3LdlHS3gqB62HPWaJRg,https://api.spotify.com/v1/audio-analysis/39L3LdlHS3gqB62HPWaJRg,225655,4
0.778,0.555,6,-5.473,0,0.231,0.325,0.0,0.111,0.271,143.916,audio_features,1U3A66OHQyTu4N2QTMsP86,spotify:track:1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/tracks/1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/audio-analysis/1U3A66OHQyTu4N2QTMsP86,177451,4
0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,audio_features,6XbtvPmIpyCbjuT0e8cQtp,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/tracks/6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/audio-analysis/6XbtvPmIpyCbjuT0e8cQtp,186000,4
0.834,0.555,5,-7.902,0,0.197,0.0488,0.0,0.265,0.563,125.015,audio_features,0rDQZJtSGgsB2rdkObpdFa,spotify:track:0rDQZJtSGgsB2rdkObpdFa,https://api.spotify.com/v1/tracks/0rDQZJtSGgsB2rdkObpdFa,https://api.spotify.com/v1/audio-analysis/0rDQZJtSGgsB2rdkObpdFa,123644,4
0.805,0.707,6,-3.758,0,0.0353,0.142,3.71e-05,0.563,0.744,122.014,audio_features,4eMKD8MRroxCqugpsxCCNb,spotify:track:4eMKD8MRroxCqugpsxCCNb,https://api.spotify.com/v1/tracks/4eMKD8MRroxCqugpsxCCNb,https://api.spotify.com/v1/audio-analysis/4eMKD8MRroxCqugpsxCCNb,228197,4
0.751,0.669,7,-5.367,1,0.445,0.442,2.11e-06,0.15,0.69,93.705,audio_features,7ucEkWU0SVy0XFdfXESgfY,spotify:track:7ucEkWU0SVy0XFdfXESgfY,https://api.spotify.com/v1/tracks/7ucEkWU0SVy0XFdfXESgfY,https://api.spotify.com/v1/audio-analysis/7ucEkWU0SVy0XFdfXESgfY,250851,4
0.553,0.786,8,-5.477,0,0.0325,0.0438,0.0,0.119,0.673,149.968,audio_features,0RBw4ODUQPO4cuAOZtBGga,spotify:track:0RBw4ODUQPO4cuAOZtBGga,https://api.spotify.com/v1/tracks/0RBw4ODUQPO4cuAOZtBGga,https://api.spotify.com/v1/audio-analysis/0RBw4ODUQPO4cuAOZtBGga,140801,4
0.65,0.405,7,-10.156,0,0.199,0.552,0.0,0.107,0.195,124.747,audio_features,1PIgY9ybyFT9uWLM5POYGY,spotify:track:1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/audio-analysis/1PIgY9ybyFT9uWLM5POYGY,218612,4
0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,199440,4
0.759,0.706,11,-6.063,0,0.336,0.0992,1.52e-05,0.645,0.355,145.064,audio_features,7rzNKooM3JrKVT40fR22HI,spotify:track:7rzNKooM3JrKVT40fR22HI,https://api.spotify.com/v1/tracks/7rzNKooM3JrKVT40fR22HI,https://api.spotify.com/v1/audio-analysis/7rzNKooM3JrKVT40fR22HI,180774,4
0.647,0.34,2,-8.795,0,0.0496,0.245,0.0,0.107,0.176,91.998,audio_features,24FUBxaAYSBlWsbSnEzDcn,spotify:track:24FUBxaAYSBlWsbSnEzDcn,https://api.spotify.com/v1/tracks/24FUBxaAYSBlWsbSnEzDcn,https://api.spotify.com/v1/audio-analysis/24FUBxaAYSBlWsbSnEzDcn,277721,4
0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978,audio_features,1rXq0uoV4KTgRN64jXzIxo,spotify:track:1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/tracks/1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/audio-analysis/1rXq0uoV4KTgRN64jXzIxo,206865,4
0.707,0.334,7,-12.792,1,0.244,0.375,0.0,0.17,0.143,127.944,audio_features,03rwnftfgpYVO6QDWOZcG6,spotify:track:03rwnftfgpYVO6QDWOZcG6,https://api.spotify.com/v1/tracks/03rwnftfgpYVO6QDWOZcG6,https://api.spotify.com/v1/audio-analysis/03rwnftfgpYVO6QDWOZcG6,262769,4
0.829,0.436,3,-8.205,1,0.327,0.15,0.0,0.0954,0.693,143.031,audio_features,6HgWWaMu31KdOpEG5l28BG,spotify:track:6HgWWaMu31KdOpEG5l28BG,https://api.spotify.com/v1/tracks/6HgWWaMu31KdOpEG5l28BG,https://api.spotify.com/v1/audio-analysis/6HgWWaMu31KdOpEG5l28BG,223204,4
0.788,0.576,1,-6.996,0,0.0327,0.0372,0.000211,0.0634,0.889,124.115,audio_features,2QN9zL3SzXdGqqmXO68gFp,spotify:track:2QN9zL3SzXdGqqmXO68gFp,https://api.spotify.com/v1/tracks/2QN9zL3SzXdGqqmXO68gFp,https://api.spotify.com/v1/audio-analysis/2QN9zL3SzXdGqqmXO68gFp,238787,4
0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,audio_features,73RbfOTJIjHzi2pcVHjeHM,spotify:track:73RbfOTJIjHzi2pcVHjeHM,https://api.spotify.com/v1/tracks/73RbfOTJIjHzi2pcVHjeHM,https://api.spotify.com/v1/audio-analysis/73RbfOTJIjHzi2pcVHjeHM,189825,4
0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,audio_features,5VxmI3IdgAxWVvUnJoLuY2,spotify:track:5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/tracks/5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/audio-analysis/5VxmI3IdgAxWVvUnJoLuY2,117810,4
0.576,0.683,7,-5.103,1,0.118,0.41,0.0,0.0819,0.433,151.566,audio_features,1fvC3CmNAbsx0V9ULMU8NB,spotify:track:1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/tracks/1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/audio-analysis/1fvC3CmNAbsx0V9ULMU8NB,214056,4
0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,audio_features,7FbrGaHYVDmfr7KoLIZnQ7,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/tracks/7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/audio-analysis/7FbrGaHYVDmfr7KoLIZnQ7,174253,4
0.823,0.388,1,-10.867,1,0.491,0.0187,0.0,0.0876,0.507,154.569,audio_features,7sliFe6W30tPBPh6dvZsIH,spotify:track:7sliFe6W30tPBPh6dvZsIH,https://api.spotify.com/v1/tracks/7sliFe6W30tPBPh6dvZsIH,https://api.spotify.com/v1/audio-analysis/7sliFe6W30tPBPh6dvZsIH,139326,4
0.302,0.584,1,-6.242,1,0.063,0.385,5.22e-05,0.089,0.159,199.804,audio_features,6pRRHgDjfIGhTUCGlHX2p8,spotify:track:6pRRHgDjfIGhTUCGlHX2p8,https://api.spotify.com/v1/tracks/6pRRHgDjfIGhTUCGlHX2p8,https://api.spotify.com/v1/audio-analysis/6pRRHgDjfIGhTUCGlHX2p8,170825,4
0.684,0.701,4,-11.994,0,0.0751,0.0875,0.135,0.111,0.498,124.969,audio_features,7E9kejvFw8NDfuu4y3hqkp,spotify:track:7E9kejvFw8NDfuu4y3hqkp,https://api.spotify.com/v1/tracks/7E9kejvFw8NDfuu4y3hqkp,https://api.spotify.com/v1/audio-analysis/7E9kejvFw8NDfuu4y3hqkp,138240,4
0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,audio_features,2hn2zOA2XFlv6DSmesylrL,spotify:track:2hn2zOA2XFlv6DSmesylrL,https://api.spotify.com/v1/tracks/2hn2zOA2XFlv6DSmesylrL,https://api.spotify.com/v1/audio-analysis/2hn2zOA2XFlv6DSmesylrL,150619,4
0.509,0.697,9,-4.425,0,0.0304,0.12,0.0,0.134,0.37,75.216,audio_features,1u2Fe70Qm9VFCIMPWFlfc1,spotify:track:1u2Fe70Qm9VFCIMPWFlfc1,https://api.spotify.com/v1/tracks/1u2Fe70Qm9VFCIMPWFlfc1,https://api.spotify.com/v1/audio-analysis/1u2Fe70Qm9VFCIMPWFlfc1,211194,4
0.703,0.429,8,-9.076,1,0.0308,0.783,1.48e-06,0.113,0.416,129.034,audio_features,0qCPD6ilr9nXkI4KVZgcns,spotify:track:0qCPD6ilr9nXkI4KVZgcns,https://api.spotify.com/v1/tracks/0qCPD6ilr9nXkI4KVZgcns,https://api.spotify.com/v1/audio-analysis/0qCPD6ilr9nXkI4KVZgcns,220650,4
0.639,0.676,5,-7.376,0,0.11,0.296,0.00059,0.18,0.852,179.971,audio_features,4Nf5EZ40JenjMUKXOiyRU5,spotify:track:4Nf5EZ40JenjMUKXOiyRU5,https://api.spotify.com/v1/tracks/4Nf5EZ40JenjMUKXOiyRU5,https://api.spotify.com/v1/audio-analysis/4Nf5EZ40JenjMUKXOiyRU5,190680,3
0.488,0.67,2,-5.759,1,0.0268,0.0969,0.00022,0.257,0.484,142.139,audio_features,3oZ6dlSfCE9gZ55MGPJctc,spotify:track:3oZ6dlSfCE9gZ55MGPJctc,https://api.spotify.com/v1/tracks/3oZ6dlSfCE9gZ55MGPJctc,https://api.spotify.com/v1/audio-analysis/3oZ6dlSfCE9gZ55MGPJctc,178704,4
0.756,0.582,11,-7.726,1,0.0343,0.0592,0.0,0.161,0.605,134.07,audio_features,1fXnu2HzxbDtoyvFPWG3Bw,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/audio-analysis/1fXnu2HzxbDtoyvFPWG3Bw,218489,4
0.807,0.665,9,-6.961,0,0.0497,0.0185,0.0,0.118,0.864,127.909,audio_features,4t46soaqA758rbukTO5pp1,spotify:track:4t46soaqA758rbukTO5pp1,https://api.spotify.com/v1/tracks/4t46soaqA758rbukTO5pp1,https://api.spotify.com/v1/audio-analysis/4t46soaqA758rbukTO5pp1,188667,3
0.795,0.815,1,-3.322,1,0.0821,0.0368,3.82e-05,0.227,0.334,94.991,audio_features,5ixdmTpCmH5diBA1j154wN,spotify:track:5ixdmTpCmH5diBA1j154wN,https://api.spotify.com/v1/tracks/5ixdmTpCmH5diBA1j154wN,https://api.spotify.com/v1/audio-analysis/5ixdmTpCmH5diBA1j154wN,165582,4
0.552,0.744,4,-2.656,0,0.124,0.496,0.0,0.112,0.627,156.027,audio_features,4pcafPzLDSqQktqSpxHL3E,spotify:track:4pcafPzLDSqQktqSpxHL3E,https://api.spotify.com/v1/tracks/4pcafPzLDSqQktqSpxHL3E,https://api.spotify.com/v1/audio-analysis/4pcafPzLDSqQktqSpxHL3E,217133,4
0.785,0.691,4,-3.119,0,0.0904,0.223,1.74e-06,0.154,0.225,122.92,audio_features,3mRF0YNsDdFKFnxwg16hSz,spotify:track:3mRF0YNsDdFKFnxwg16hSz,https://api.spotify.com/v1/tracks/3mRF0YNsDdFKFnxwg16hSz,https://api.spotify.com/v1/audio-analysis/3mRF0YNsDdFKFnxwg16hSz,266171,4
0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,audio_features,7qLr3HMApUbyDkUvgIvHnB,spotify:track:7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/tracks/7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/audio-analysis/7qLr3HMApUbyDkUvgIvHnB,185333,4
0.785,0.6,3,-7.793,0,0.0656,0.455,6.76e-06,0.131,0.431,105.009,audio_features,5qzLdvRViHUrRNdkpakG7C,spotify:track:5qzLdvRViHUrRNdkpakG7C,https://api.spotify.com/v1/tracks/5qzLdvRViHUrRNdkpakG7C,https://api.spotify.com/v1/audio-analysis/5qzLdvRViHUrRNdkpakG7C,256000,4
0.969,0.707,1,-5.509,1,0.258,0.00822,0.0,0.314,0.421,124.991,audio_features,4wQmwPWCUn6gi11Gep2qsP,spotify:track:4wQmwPWCUn6gi11Gep2qsP,https://api.spotify.com/v1/tracks/4wQmwPWCUn6gi11Gep2qsP,https://api.spotify.com/v1/audio-analysis/4wQmwPWCUn6gi11Gep2qsP,161760,4
0.422,0.229,0,-10.208,1,0.0362,0.816,0.0,0.109,0.104,135.82,audio_features,7fesNTgTEMEH0ye8MOgEDY,spotify:track:7fesNTgTEMEH0ye8MOgEDY,https://api.spotify.com/v1/tracks/7fesNTgTEMEH0ye8MOgEDY,https://api.spotify.com/v1/audio-analysis/7fesNTgTEMEH0ye8MOgEDY,222358,4
0.595,0.41,0,-5.079,1,0.0257,0.776,4.27e-06,0.224,0.141,83.308,audio_features,67aaFVnfvFWjxVQMd0jDb5,spotify:track:67aaFVnfvFWjxVQMd0jDb5,https://api.spotify.com/v1/tracks/67aaFVnfvFWjxVQMd0jDb5,https://api.spotify.com/v1/audio-analysis/67aaFVnfvFWjxVQMd0jDb5,187271,4
0.377,0.72,4,-7.086,1,0.0364,0.0217,0.00919,0.138,0.26,142.212,audio_features,5pIVEk6Di7n1v5khOzJaJL,spotify:track:5pIVEk6Di7n1v5khOzJaJL,https://api.spotify.com/v1/tracks/5pIVEk6Di7n1v5khOzJaJL,https://api.spotify.com/v1/audio-analysis/5pIVEk6Di7n1v5khOzJaJL,190947,4
0.696,0.555,11,-7.035,1,0.0353,0.0603,0.0,0.175,0.577,104.989,audio_features,6vsa5VDsIaWC8oJnowU65l,spotify:track:6vsa5VDsIaWC8oJnowU65l,https://api.spotify.com/v1/tracks/6vsa5VDsIaWC8oJnowU65l,https://api.spotify.com/v1/audio-analysis/6vsa5VDsIaWC8oJnowU65l,191627,4
0.469,0.208,0,-9.022,1,0.0448,0.607,1.72e-06,0.127,0.215,81.098,audio_features,7eOuUmpnHBlg5zsm8Cs7c3,spotify:track:7eOuUmpnHBlg5zsm8Cs7c3,https://api.spotify.com/v1/tracks/7eOuUmpnHBlg5zsm8Cs7c3,https://api.spotify.com/v1/audio-analysis/7eOuUmpnHBlg5zsm8Cs7c3,186187,4
0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,audio_features,0u8rZGtXJrLtiSe34FPjGG,spotify:track:0u8rZGtXJrLtiSe34FPjGG,https://api.spotify.com/v1/tracks/0u8rZGtXJrLtiSe34FPjGG,https://api.spotify.com/v1/audio-analysis/0u8rZGtXJrLtiSe34FPjGG,212254,4
0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,audio_features,180AbZduI6bYQIzwCHRwu9,spotify:track:180AbZduI6bYQIzwCHRwu9,https://api.spotify.com/v1/tracks/180AbZduI6bYQIzwCHRwu9,https://api.spotify.com/v1/audio-analysis/180AbZduI6bYQIzwCHRwu9,233388,4
0.898,0.676,9,-5.196,1,0.187,0.14,0.0,0.101,0.742,147.991,audio_features,0ZxhtATQ0a6EvQNZ0z6NKV,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,172125,4
0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,audio_features,1olWQ1LOUYs4VBwx5N8Lz9,spotify:track:1olWQ1LOUYs4VBwx5N8Lz9,https://api.spotify.com/v1/tracks/1olWQ1LOUYs4VBwx5N8Lz9,https://api.spotify.com/v1/audio-analysis/1olWQ1LOUYs4VBwx5N8Lz9,225827,4
0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,audio_features,1kwPxt35W7cG3rryxR48PO,spotify:track:1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/tracks/1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/audio-analysis/1kwPxt35W7cG3rryxR48PO,192000,4
0.651,0.799,9,-4.02,0,0.0611,0.143,0.634,0.112,0.223,143.992,audio_features,2sTDlCxmuZCTDKKk9f1qus,spotify:track:2sTDlCxmuZCTDKKk9f1qus,https://api.spotify.com/v1/tracks/2sTDlCxmuZCTDKKk9f1qus,https://api.spotify.com/v1/audio-analysis/2sTDlCxmuZCTDKKk9f1qus,231704,4
0.848,0.625,1,-7.64,1,0.0587,0.0195,0.0,0.109,0.226,93.019,audio_features,4IcbUXrAzBtn6iUO1LP471,spotify:track:4IcbUXrAzBtn6iUO1LP471,https://api.spotify.com/v1/tracks/4IcbUXrAzBtn6iUO1LP471,https://api.spotify.com/v1/audio-analysis/4IcbUXrAzBtn6iUO1LP471,258593,4
0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,audio_features,5ya0TmUQw2wHMkq36rPsnd,spotify:track:5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/tracks/5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/audio-analysis/5ya0TmUQw2wHMkq36rPsnd,189987,4
0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,4Bee3PcNdfeqO1B80dDgFn,spotify:track:4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/tracks/4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/audio-analysis/4Bee3PcNdfeqO1B80dDgFn,237493,3
0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,audio_features,6DLbBlGIOjjEj0dNN25zhZ,spotify:track:6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/tracks/6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/audio-analysis/6DLbBlGIOjjEj0dNN25zhZ,223120,3
0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,audio_features,79uDOz0zuuWS7HWxzMmTa2,spotify:track:79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/tracks/79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/audio-analysis/79uDOz0zuuWS7HWxzMmTa2,294190,4
0.68,0.618,1,-6.288,1,0.0413,0.000143,0.0,0.231,0.498,139.825,audio_features,04hgBWsBDEyVP8pH0BCZbG,spotify:track:04hgBWsBDEyVP8pH0BCZbG,https://api.spotify.com/v1/tracks/04hgBWsBDEyVP8pH0BCZbG,https://api.spotify.com/v1/audio-analysis/04hgBWsBDEyVP8pH0BCZbG,158515,4
0.54,0.307,10,-10.663,0,0.0243,0.573,5.72e-06,0.0992,0.249,92.886,audio_features,33vrRiIiut4rOFmkgorJD6,spotify:track:33vrRiIiut4rOFmkgorJD6,https://api.spotify.com/v1/tracks/33vrRiIiut4rOFmkgorJD6,https://api.spotify.com/v1/audio-analysis/33vrRiIiut4rOFmkgorJD6,255373,4
